PRIMARY_KEY,Sports
41220,"FED_201"
41223,"FED_115"
41228,"FED_125"
41243,"FED_245"
41247,"FED_101"
41269,"FED_111"
41294,"FED_111"
41311,"FED_413"
41317,"FED_127"
41333,"FED_402"
41344,"FED_117"
41353,"FED_111"
41354,"FED_109"
41361,"FED_242"
41381,"FED_101"
41397,"FED_202"
41399,"FED_417"
41412,"FED_109"
41423,"FED_126"
41426,"FED_103"
41441,"FED_133"
41451,"FED_413"
41463,"FED_111"
41469,"FED_420"
41472,"FED_111"
41482,"FED_110"
41492,"FED_105"
41528,"FED_233"
41532,"FED_403"
41547,"FED_602"
41569,"FED_413"
41578,"FED_245"
41581,"FED_407"
41594,"FED_242"
41626,"FED_248"
41655,"FED_115"
41665,"FED_117"
41668,"FED_245"
41672,"FED_123"
41681,"FED_602"
41697,"FED_402"
41708,"FED_404"
41711,"FED_503"
41746,"FED_111"
41750,"FED_101"
41753,"FED_403"
41771,"FED_503"
41774,"FED_245"
41782,"FED_245"
41786,"FED_601"
41796,"FED_242"
41798,"FED_111"
41833,"FED_125"
41838,"FED_122"
41847,"FED_245"
41855,"FED_102"
41870,"FED_103"
41872,"FED_133"
41885,"FED_132"
41886,"FED_129"
41898,"FED_109"
41899,"FED_117"
41917,"FED_218"
41925,"FED_101"
41929,"FED_123"
41948,"FED_134"
41959,"FED_132"
41964,"FED_403"
41994,"FED_125"
42007,"FED_103"
42018,"FED_122"
42025,"FED_413"
42032,"FED_503"
42066,"FED_116"
42068,"FED_111"
42092,"FED_111"
42119,"FED_105"
42160,"FED_503"
42176,"FED_602"
42183,"FED_264"
42184,"FED_105"
42195,"FED_111"
42202,"FED_111"
42206,"FED_105"
42208,"FED_101"
42215,"FED_133"
42248,"FED_111"
42274,"FED_602"
42293,"FED_249"
42320,"FED_218"
42329,"FED_602"
42330,"FED_218"
42333,"FED_133"
42335,"FED_604"
42341,"FED_110"
42346,"FED_402"
42347,"FED_125"
42358,"FED_420"
42367,"FED_254"
42389,"FED_106"
42390,"FED_402"
42400,"FED_124"
42421,"FED_111"
42495,"FED_213"
42504,"FED_413"
42543,"FED_103"
42552,"FED_125"
42569,"FED_111"
42575,"FED_111"
42583,"FED_602"
42586,"FED_123"
42594,"FED_111"
42611,"FED_111"
42620,"FED_111"
42630,"FED_105"
42639,"FED_132"
42641,"FED_111"
42670,"FED_111"
42672,"FED_101"
42702,"FED_111"
42712,"FED_105"
42732,"FED_111"
42758,"FED_129"
42774,"FED_420"
42779,"FED_602"
42803,"FED_111"
42812,"FED_201"
42832,"FED_242"
42881,"FED_132"
42893,"FED_602"
42894,"FED_107"
42897,"FED_115"
42902,"FED_123"
42903,"FED_109"
42909,"FED_103"
42926,"FED_602"
42932,"FED_105"
42953,"FED_111"
42958,"FED_218"
42964,"FED_101"
42967,"FED_602"
42969,"FED_602"
43000,"FED_212"
43004,"FED_111"
43009,"FED_101"
43011,"FED_242"
43028,"FED_105"
43036,"FED_108"
43040,"FED_101"
43055,"FED_115"
43069,"FED_402"
43071,"FED_237"
43108,"FED_134"
43109,"FED_123"
43111,"FED_105"
43140,"FED_202"
43143,"FED_109"
43153,"FED_101"
43156,"FED_109"
43162,"FED_123"
43190,"FED_111"
43207,"FED_402"
43221,"FED_111"
43228,"FED_119"
43235,"FED_119"
43243,"FED_125"
43248,"FED_132"
43258,"FED_128"
43266,"FED_233"
43267,"FED_233"
43279,"FED_265"
43318,"FED_128"
43346,"FED_102"
43382,"FED_402"
43417,"FED_245"
43421,"FED_103"
43424,"FED_242"
43439,"FED_135"
43452,"FED_124"
43470,"FED_402"
43496,"FED_413"
43499,"FED_254"
43501,"FED_602"
43511,"FED_101"
43542,"FED_242"
43566,"FED_245"
43573,"FED_127"
43598,"FED_220"
43623,"FED_109"
43643,"FED_123"
43648,"FED_126"
43658,"FED_242"
43680,"FED_111"
43689,"FED_134"
43690,"FED_117"
43697,"FED_402"
43717,"FED_101"
43735,"FED_202"
43742,"FED_111"
43771,"FED_402"
43776,"FED_602"
43788,"FED_123"
43801,"FED_111"
43818,"FED_402"
43821,"FED_128"
43835,"FED_123"
43860,"FED_111"
43877,"FED_132"
43888,"FED_403"
43912,"FED_503"
43922,"FED_118"
43931,"FED_403"
43947,"FED_218"
44022,"FED_128"
44030,"FED_111"
44032,"FED_105"
44054,"FED_109"
44081,"FED_101"
44096,"FED_124"
44100,"FED_134"
44118,"FED_210"
44136,"FED_602"
44164,"FED_245"
44182,"FED_209"
44189,"FED_125"
44194,"FED_109"
44215,"FED_124"
44221,"FED_123"
44229,"FED_111"
44246,"FED_604"
44275,"FED_133"
44359,"FED_111"
44383,"FED_602"
44399,"FED_602"
44405,"FED_132"
44429,"FED_210"
44453,"FED_132"
44458,"FED_125"
44470,"FED_123"
44505,"FED_602"
44508,"FED_403"
44512,"FED_111"
44515,"FED_132"
44534,"FED_109"
44568,"FED_105"
44570,"FED_403"
44578,"FED_111"
44626,"FED_111"
44630,"FED_124"
44633,"FED_402"
44636,"FED_206"
44640,"FED_206"
44645,"FED_111"
44662,"FED_109"
44669,"FED_402"
44721,"FED_111"
44737,"FED_125"
44753,"FED_114"
44767,"FED_123"
44774,"FED_604"
44779,"FED_420"
44793,"FED_132"
44810,"FED_105"
44811,"FED_111"
44814,"FED_417"
44815,"FED_111"
44821,"FED_111"
44833,"FED_245"
44836,"FED_111"
44884,"FED_123"
44896,"FED_205"
44902,"FED_111"
44913,"FED_111"
44918,"FED_111"
44956,"FED_129"
44964,"FED_115"
44984,"FED_245"
44985,"FED_123"
44987,"FED_109"
45008,"FED_101"
45009,"FED_404"
45017,"FED_119"
45048,"FED_105"
45064,"FED_221"
45077,"FED_132"
45078,"FED_402"
45082,"FED_604"
45091,"FED_420"
45098,"FED_413"
45100,"FED_242"
45153,"FED_245"
45155,"FED_101"
45161,"FED_128"
45177,"FED_111"
45217,"FED_404"
45289,"FED_111"
45303,"FED_111"
45318,"FED_404"
45323,"FED_605"
45325,"FED_123"
45331,"FED_134"
45335,"FED_117"
45337,"FED_103"
45349,"FED_106"
45352,"FED_402"
45368,"FED_404"
45384,"FED_249"
45395,"FED_109"
45399,"FED_123"
45428,"FED_602"
45429,"FED_117"
45494,"FED_221"
45505,"FED_105"
45510,"FED_206"
45514,"FED_209"
45528,"FED_101"
45554,"FED_111"
45614,"FED_126"
45630,"FED_602"
45648,"FED_604"
45654,"FED_402"
45655,"FED_111"
45657,"FED_111"
45671,"FED_109"
45683,"FED_605"
45691,"FED_117"
45693,"FED_604"
45742,"FED_605"
45751,"FED_402"
45760,"FED_119"
45778,"FED_123"
45789,"FED_111"
45815,"FED_126"
45839,"FED_115"
45841,"FED_111"
45858,"FED_101"
45899,"FED_115"
45932,"FED_111"
45940,"FED_105"
45982,"FED_218"
46020,"FED_218"
46026,"FED_221"
46031,"FED_125"
46049,"FED_604"
46086,"FED_245"
46119,"FED_604"
46122,"FED_123"
46123,"FED_123"
46124,"FED_601"
46127,"FED_420"
46130,"FED_221"
46140,"FED_132"
46154,"FED_401"
46164,"FED_112"
46174,"FED_501"
46175,"FED_127"
46187,"FED_111"
46196,"FED_602"
46198,"FED_258"
46211,"FED_126"
46217,"FED_105"
46218,"FED_111"
46222,"FED_242"
46237,"FED_111"
46241,"FED_111"
46259,"FED_125"
46273,"FED_245"
46282,"FED_119"
46306,"FED_501"
46312,"FED_132"
46349,"FED_132"
46362,"FED_111"
46371,"FED_123"
46385,"FED_249"
46403,"FED_403"
46406,"FED_109"
46497,"FED_111"
46506,"FED_101"
46508,"FED_132"
46520,"FED_132"
46523,"FED_210"
46566,"FED_109"
46569,"FED_103"
46574,"FED_403"
46601,"FED_221"
46602,"FED_413"
46608,"FED_602"
46624,"FED_605"
46641,"FED_117"
46642,"FED_111"
46661,"FED_125"
46666,"FED_237"
46721,"FED_123"
46763,"FED_242"
46776,"FED_245"
46818,"FED_242"
46831,"FED_109"
46838,"FED_117"
46851,"FED_111"
46857,"FED_415"
46872,"FED_503"
46882,"FED_403"
46904,"FED_111"
46929,"FED_107"
46941,"FED_604"
46961,"FED_403"
46968,"FED_403"
46984,"FED_402"
47017,"FED_105"
47029,"FED_402"
47035,"FED_602"
47043,"FED_108"
47072,"FED_221"
47084,"FED_403"
47100,"FED_109"
47123,"FED_111"
47124,"FED_108"
47139,"FED_106"
47149,"FED_267"
47154,"FED_111"
47176,"FED_125"
47183,"FED_245"
47187,"FED_133"
47221,"FED_402"
47228,"FED_210"
47234,"FED_604"
47244,"FED_105"
47246,"FED_124"
47256,"FED_103"
47290,"FED_111"
47291,"FED_401"
47302,"FED_602"
47311,"FED_128"
47326,"FED_258"
47337,"FED_602"
47377,"FED_111"
47414,"FED_123"
47432,"FED_403"
47440,"FED_407"
47457,"FED_111"
47461,"FED_109"
47469,"FED_602"
47471,"FED_111"
47502,"FED_111"
47508,"FED_242"
47516,"FED_111"
47518,"FED_111"
47519,"FED_245"
47551,"FED_403"
47562,"FED_403"
47567,"FED_109"
47576,"FED_402"
47605,"FED_109"
47611,"FED_111"
47612,"FED_249"
47622,"FED_602"
47625,"FED_128"
47630,"FED_101"
47642,"FED_402"
47652,"FED_101"
47665,"FED_245"
47694,"FED_127"
47728,"FED_264"
47731,"FED_115"
47755,"FED_218"
47812,"FED_108"
47814,"FED_105"
47826,"FED_111"
47850,"FED_403"
47866,"FED_403"
47873,"FED_111"
47896,"FED_117"
47923,"FED_219"
47934,"FED_503"
47941,"FED_128"
47960,"FED_601"
47983,"FED_111"
48003,"FED_109"
48036,"FED_115"
48040,"FED_111"
48044,"FED_123"
48053,"FED_218"
48074,"FED_403"
48086,"FED_413"
48096,"FED_403"
48120,"FED_111"
48216,"FED_111"
48230,"FED_117"
48233,"FED_267"
48246,"FED_115"
48250,"FED_111"
48264,"FED_242"
48280,"FED_111"
48312,"FED_125"
48332,"FED_111"
48347,"FED_105"
48354,"FED_221"
48355,"FED_602"
48365,"FED_111"
48379,"FED_604"
48402,"FED_111"
48407,"FED_111"
48436,"FED_119"
48457,"FED_125"
48483,"FED_138"
48487,"FED_125"
48515,"FED_109"
48530,"FED_101"
48569,"FED_245"
48576,"FED_125"
48607,"FED_218"
48623,"FED_111"
48625,"FED_108"
48630,"FED_123"
48633,"FED_109"
48634,"FED_111"
48660,"FED_124"
48667,"FED_129"
48675,"FED_242"
48681,"FED_111"
48683,"FED_219"
48687,"FED_119"
48704,"FED_107"
48709,"FED_111"
48715,"FED_105"
48739,"FED_221"
48762,"FED_258"
48767,"FED_101"
48774,"FED_261"
48779,"FED_403"
48781,"FED_105"
48839,"FED_604"
48840,"FED_261"
48843,"FED_233"
48863,"FED_601"
48899,"FED_111"
48953,"FED_111"
48964,"FED_242"
48987,"FED_126"
48996,"FED_403"
48999,"FED_413"
49000,"FED_602"
49001,"FED_604"
49020,"FED_105"
49078,"FED_111"
49092,"FED_109"
49137,"FED_212"
49145,"FED_119"
49160,"FED_134"
49173,"FED_126"
49179,"FED_105"
49180,"FED_115"
49183,"FED_111"
49206,"FED_403"
49213,"FED_420"
49228,"FED_111"
49235,"FED_604"
49271,"FED_111"
49293,"FED_111"
49331,"FED_117"
49332,"FED_109"
49344,"FED_123"
49355,"FED_604"
49358,"FED_111"
49374,"FED_403"
49392,"FED_403"
49423,"FED_602"
49440,"FED_205"
49460,"FED_403"
49462,"FED_119"
49470,"FED_111"
49502,"FED_105"
49513,"FED_402"
49532,"FED_403"
49603,"FED_111"
49625,"FED_128"
49637,"FED_132"
49642,"FED_604"
49653,"FED_109"
49672,"FED_125"
49687,"FED_402"
49697,"FED_105"
49708,"FED_242"
49732,"FED_117"
49738,"FED_242"
49739,"FED_124"
49744,"FED_108"
49753,"FED_111"
49775,"FED_242"
49783,"FED_410"
49784,"FED_267"
49787,"FED_242"
49808,"FED_132"
49811,"FED_111"
49818,"FED_413"
49819,"FED_604"
49828,"FED_413"
49839,"FED_413"
49847,"FED_402"
49854,"FED_402"
49871,"FED_111"
49873,"FED_604"
49882,"FED_402"
49904,"FED_245"
50008,"FED_601"
50027,"FED_603"
50052,"FED_103"
50064,"FED_105"
50075,"FED_111"
50087,"FED_109"
50099,"FED_115"
50102,"FED_115"
50119,"FED_111"
50130,"FED_602"
50165,"FED_413"
50190,"FED_245"
50212,"FED_116"
50228,"FED_602"
50251,"FED_111"
50262,"FED_205"
50266,"FED_111"
50280,"FED_117"
50293,"FED_111"
50305,"FED_410"
50351,"FED_403"
50384,"FED_242"
50409,"FED_111"
50418,"FED_503"
50432,"FED_106"
50451,"FED_404"
50452,"FED_133"
50454,"FED_413"
50459,"FED_111"
50468,"FED_407"
50510,"FED_123"
50575,"FED_111"
50591,"FED_117"
50647,"FED_242"
50665,"FED_105"
50687,"FED_134"
50693,"FED_119"
50697,"FED_111"
50716,"FED_109"
50722,"FED_242"
50760,"FED_132"
50774,"FED_403"
50808,"FED_128"
50819,"FED_204"
50835,"FED_111"
50857,"FED_109"
50898,"FED_206"
50938,"FED_103"
50990,"FED_125"
51002,"FED_131"
51057,"FED_105"
51070,"FED_105"
51081,"FED_604"
51127,"FED_117"
51143,"FED_602"
51145,"FED_115"
51163,"FED_604"
51183,"FED_111"
51203,"FED_105"
51248,"FED_117"
51279,"FED_124"
51293,"FED_111"
51294,"FED_109"
51301,"FED_105"
51305,"FED_604"
51315,"FED_111"
51323,"FED_115"
51326,"FED_602"
51339,"FED_604"
51344,"FED_410"
51389,"FED_402"
51394,"FED_245"
51405,"FED_101"
51416,"FED_413"
51494,"FED_111"
51508,"FED_111"
51521,"FED_124"
51525,"FED_128"
51532,"FED_602"
51535,"FED_602"
51583,"FED_109"
51584,"FED_242"
51593,"FED_103"
51602,"FED_111"
51616,"FED_111"
51626,"FED_206"
51681,"FED_119"
51683,"FED_101"
51727,"FED_109"
51743,"FED_410"
51797,"FED_132"
51820,"FED_101"
51822,"FED_132"
51853,"FED_602"
51869,"FED_111"
51882,"FED_109"
51899,"FED_134"
51902,"FED_111"
51924,"FED_601"
51930,"FED_603"
51984,"FED_119"
52023,"FED_111"
52032,"FED_402"
52034,"FED_402"
52061,"FED_602"
52064,"FED_129"
52075,"FED_403"
52087,"FED_601"
52125,"FED_420"
52164,"FED_604"
52171,"FED_602"
52174,"FED_111"
52198,"FED_206"
52222,"FED_402"
52243,"FED_132"
52262,"FED_116"
52277,"FED_111"
52278,"FED_402"
52296,"FED_604"
52302,"FED_109"
52306,"FED_245"
52319,"FED_133"
52329,"FED_109"
52340,"FED_128"
52355,"FED_603"
52375,"FED_107"
52397,"FED_111"
52402,"FED_111"
52408,"FED_111"
52457,"FED_123"
52471,"FED_111"
52475,"FED_111"
52493,"FED_105"
52533,"FED_107"
52550,"FED_111"
52551,"FED_132"
52554,"FED_116"
52555,"FED_132"
52564,"FED_132"
52566,"FED_132"
52577,"FED_117"
52579,"FED_103"
52650,"FED_116"
52675,"FED_602"
52681,"FED_111"
52682,"FED_604"
52735,"FED_123"
52737,"FED_417"
52758,"FED_403"
52760,"FED_127"
52784,"FED_413"
52792,"FED_404"
52796,"FED_111"
52873,"FED_405"
52885,"FED_402"
52888,"FED_402"
52894,"FED_111"
52904,"FED_402"
52959,"FED_602"
52986,"FED_111"
53008,"FED_106"
53095,"FED_602"
53097,"FED_403"
53108,"FED_111"
53110,"FED_106"
53115,"FED_602"
53153,"FED_605"
53174,"FED_111"
53180,"FED_602"
53199,"FED_245"
53209,"FED_413"
53212,"FED_134"
53217,"FED_101"
53261,"FED_103"
53315,"FED_129"
53319,"FED_116"
53323,"FED_402"
53327,"FED_202"
53357,"FED_119"
53369,"FED_123"
53391,"FED_403"
53451,"FED_115"
53461,"FED_125"
53464,"FED_405"
53497,"FED_602"
53523,"FED_132"
53545,"FED_102"
53553,"FED_123"
53559,"FED_132"
53566,"FED_254"
53635,"FED_125"
53642,"FED_105"
53686,"FED_242"
53712,"FED_111"
53728,"FED_118"
53731,"FED_123"
53732,"FED_126"
53734,"FED_111"
53735,"FED_602"
53746,"FED_204"
53760,"FED_124"
53769,"FED_101"
53772,"FED_116"
53844,"FED_219"
53870,"FED_602"
53889,"FED_111"
53908,"FED_115"
53909,"FED_101"
53922,"FED_402"
53958,"FED_123"
53964,"FED_402"
53972,"FED_117"
53983,"FED_134"
53997,"FED_503"
54008,"FED_105"
54012,"FED_242"
54024,"FED_133"
54035,"FED_602"
54064,"FED_404"
54082,"FED_123"
54115,"FED_245"
54143,"FED_128"
54147,"FED_125"
54169,"FED_115"
54177,"FED_132"
54189,"FED_115"
54192,"FED_403"
54197,"FED_132"
54220,"FED_114"
54286,"FED_132"
54303,"FED_134"
54401,"FED_242"
54447,"FED_111"
54450,"FED_404"
54456,"FED_212"
54464,"FED_111"
54508,"FED_125"
54540,"FED_403"
54544,"FED_242"
54565,"FED_108"
54578,"FED_132"
54616,"FED_242"
54617,"FED_243"
54621,"FED_245"
54636,"FED_410"
54640,"FED_402"
54721,"FED_105"
54802,"FED_402"
54824,"FED_413"
54833,"FED_222"
54835,"FED_101"
54871,"FED_403"
54900,"FED_503"
54908,"FED_123"
54925,"FED_111"
54928,"FED_604"
54934,"FED_110"
54936,"FED_413"
54943,"FED_111"
54948,"FED_111"
54978,"FED_123"
55001,"FED_111"
55010,"FED_115"
55015,"FED_125"
55030,"FED_123"
55048,"FED_133"
55070,"FED_111"
55104,"FED_604"
55140,"FED_111"
55142,"FED_115"
55162,"FED_111"
55170,"FED_111"
55175,"FED_109"
55189,"FED_410"
55202,"FED_206"
55204,"FED_103"
55228,"FED_113"
55231,"FED_404"
55242,"FED_134"
55281,"FED_123"
55282,"FED_242"
55285,"FED_123"
55288,"FED_410"
55293,"FED_402"
55326,"FED_602"
55331,"FED_402"
55336,"FED_123"
55359,"FED_402"
55361,"FED_206"
55398,"FED_202"
55416,"FED_250"
55418,"FED_123"
55437,"FED_109"
55438,"FED_218"
55445,"FED_111"
55447,"FED_103"
55456,"FED_242"
55460,"FED_242"
55462,"FED_111"
55488,"FED_111"
55495,"FED_402"
55497,"FED_604"
55511,"FED_604"
55520,"FED_420"
55539,"FED_218"
55569,"FED_111"
55598,"FED_115"
55617,"FED_134"
55624,"FED_111"
55629,"FED_602"
55673,"FED_111"
55676,"FED_127"
55689,"FED_123"
55712,"FED_604"
55715,"FED_128"
55731,"FED_404"
55740,"FED_108"
55743,"FED_404"
55837,"FED_221"
55865,"FED_111"
55868,"FED_111"
55875,"FED_108"
55931,"FED_115"
55933,"FED_111"
55950,"FED_111"
55975,"FED_111"
55979,"FED_604"
55995,"FED_123"
56003,"FED_132"
56005,"FED_410"
56006,"FED_417"
56007,"FED_123"
56029,"FED_417"
56143,"FED_413"
56162,"FED_123"
56169,"FED_111"
56212,"FED_212"
56227,"FED_126"
56228,"FED_601"
56306,"FED_115"
56331,"FED_132"
56335,"FED_124"
56380,"FED_111"
56406,"FED_417"
56409,"FED_132"
56470,"FED_420"
56525,"FED_221"
56526,"FED_218"
56532,"FED_111"
56539,"FED_111"
56573,"FED_111"
56576,"FED_109"
56585,"FED_604"
56609,"FED_604"
56623,"FED_123"
56657,"FED_111"
56688,"FED_132"
56709,"FED_132"
56722,"FED_123"
56750,"FED_605"
56865,"FED_123"
56932,"FED_105"
56954,"FED_105"
56957,"FED_111"
56984,"FED_413"
57037,"FED_105"
57071,"FED_249"
57077,"FED_218"
57088,"FED_117"
57091,"FED_117"
57119,"FED_604"
57131,"FED_111"
57136,"FED_111"
57142,"FED_242"
57164,"FED_261"
57200,"FED_111"
57202,"FED_117"
57204,"FED_111"
57208,"FED_111"
57220,"FED_245"
57245,"FED_111"
57258,"FED_111"
57269,"FED_101"
57277,"FED_601"
57281,"FED_245"
57287,"FED_132"
57294,"FED_111"
57318,"FED_132"
57333,"FED_242"
57354,"FED_111"
57366,"FED_111"
57379,"FED_218"
57387,"FED_107"
57391,"FED_226"
57396,"FED_233"
57411,"FED_604"
57430,"FED_111"
57434,"FED_602"
57450,"FED_128"
57459,"FED_604"
57479,"FED_111"
57486,"FED_106"
57491,"FED_101"
57513,"FED_109"
57561,"FED_111"
57575,"FED_402"
57591,"FED_258"
57597,"FED_111"
57629,"FED_117"
57639,"FED_111"
57646,"FED_109"
57661,"FED_405"
57674,"FED_109"
57678,"FED_245"
57692,"FED_413"
57697,"FED_111"
57705,"FED_101"
57716,"FED_111"
57718,"FED_103"
57734,"FED_111"
57736,"FED_420"
57753,"FED_123"
57764,"FED_111"
57778,"FED_108"
57798,"FED_111"
57806,"FED_101"
57821,"FED_108"
57825,"FED_402"
57845,"FED_257"
57847,"FED_413"
57849,"FED_109"
57853,"FED_123"
57867,"FED_604"
57876,"FED_134"
57894,"FED_401"
57897,"FED_233"
57903,"FED_111"
57950,"FED_261"
57964,"FED_135"
57977,"FED_602"
58025,"FED_132"
58048,"FED_266"
58051,"FED_117"
58055,"FED_204"
58057,"FED_124"
58059,"FED_111"
58072,"FED_413"
58091,"FED_242"
58101,"FED_220"
58153,"FED_132"
58188,"FED_115"
58191,"FED_117"
58214,"FED_133"
58216,"FED_111"
58228,"FED_105"
58239,"FED_135"
58241,"FED_109"
58258,"FED_242"
58261,"FED_218"
58264,"FED_413"
58287,"FED_604"
58298,"FED_115"
58313,"FED_109"
58324,"FED_119"
58325,"FED_221"
58356,"FED_134"
58370,"FED_105"
58394,"FED_111"
58417,"FED_242"
58419,"FED_106"
58459,"FED_132"
58470,"FED_121"
58480,"FED_123"
58483,"FED_242"
58496,"FED_219"
58509,"FED_123"
58522,"FED_133"
58527,"FED_132"
58534,"FED_103"
58552,"FED_233"
58555,"FED_113"
58577,"FED_111"
58605,"FED_601"
58607,"FED_132"
58621,"FED_242"
58625,"FED_123"
58662,"FED_125"
58663,"FED_136"
58710,"FED_126"
58720,"FED_111"
58731,"FED_115"
58766,"FED_245"
58769,"FED_111"
58778,"FED_132"
58779,"FED_221"
58786,"FED_219"
58809,"FED_132"
58843,"FED_132"
58854,"FED_117"
58860,"FED_132"
58889,"FED_119"
58892,"FED_111"
58913,"FED_123"
58914,"FED_222"
58937,"FED_111"
58951,"FED_101"
58960,"FED_134"
58978,"FED_133"
58985,"FED_133"
59001,"FED_132"
59019,"FED_115"
59027,"FED_105"
59046,"FED_105"
59079,"FED_119"
59091,"FED_241"
59101,"FED_133"
59121,"FED_133"
59133,"FED_601"
59158,"FED_604"
59162,"FED_115"
59184,"FED_111"
59194,"FED_123"
59203,"FED_109"
59204,"FED_133"
59311,"FED_115"
59316,"FED_105"
59319,"FED_111"
59325,"FED_111"
59327,"FED_413"
59338,"FED_123"
59340,"FED_133"
59350,"FED_410"
59352,"FED_402"
59354,"FED_132"
59362,"FED_410"
59372,"FED_133"
59377,"FED_602"
59380,"FED_117"
59381,"FED_108"
59387,"FED_402"
59393,"FED_402"
59413,"FED_125"
59424,"FED_241"
59430,"FED_602"
59434,"FED_242"
59442,"FED_413"
59446,"FED_132"
59453,"FED_125"
59467,"FED_242"
59473,"FED_111"
59478,"FED_109"
59483,"FED_417"
59505,"FED_133"
59512,"FED_503"
59526,"FED_245"
59529,"FED_101"
59533,"FED_123"
59539,"FED_242"
59546,"FED_417"
59558,"FED_135"
59561,"FED_604"
59581,"FED_133"
59612,"FED_410"
59632,"FED_245"
59634,"FED_111"
59635,"FED_125"
59666,"FED_221"
59677,"FED_237"
59698,"FED_241"
59709,"FED_106"
59711,"FED_101"
59716,"FED_133"
59732,"FED_401"
59739,"FED_132"
59743,"FED_132"
59746,"FED_217"
59788,"FED_254"
59791,"FED_417"
59800,"FED_245"
59820,"FED_111"
59833,"FED_601"
59834,"FED_604"
59849,"FED_209"
59882,"FED_402"
59887,"FED_123"
59898,"FED_245"
59926,"FED_242"
59979,"FED_133"
59980,"FED_413"
59985,"FED_242"
59992,"FED_245"
60007,"FED_111"
60016,"FED_401"
60021,"FED_111"
60026,"FED_125"
60036,"FED_132"
60042,"FED_413"
60044,"FED_124"
60061,"FED_105"
60076,"FED_123"
60080,"FED_133"
60086,"FED_119"
60099,"FED_402"
60104,"FED_111"
60109,"FED_111"
60123,"FED_119"
60136,"FED_218"
60159,"FED_604"
60161,"FED_105"
60173,"FED_105"
60188,"FED_111"
60214,"FED_204"
60217,"FED_123"
60219,"FED_242"
60227,"FED_402"
60265,"FED_213"
60275,"FED_202"
60328,"FED_111"
60340,"FED_245"
60342,"FED_245"
60392,"FED_258"
60395,"FED_111"
60407,"FED_604"
60409,"FED_121"
60410,"FED_111"
60412,"FED_402"
60423,"FED_132"
60430,"FED_109"
60435,"FED_108"
60444,"FED_604"
60460,"FED_258"
60473,"FED_402"
60476,"FED_123"
60493,"FED_402"
60497,"FED_128"
60506,"FED_132"
60515,"FED_124"
60519,"FED_402"
60553,"FED_123"
60570,"FED_402"
60585,"FED_111"
60626,"FED_111"
60705,"FED_402"
60711,"FED_402"
60729,"FED_125"
60736,"FED_258"
60737,"FED_242"
60740,"FED_405"
60750,"FED_402"
60752,"FED_402"
60771,"FED_402"
60793,"FED_402"
60797,"FED_127"
60830,"FED_402"
60870,"FED_111"
60873,"FED_245"
60880,"FED_407"
60884,"FED_109"
60912,"FED_101"
60950,"FED_218"
60959,"FED_109"
60964,"FED_407"
60965,"FED_407"
60978,"FED_242"
60982,"FED_218"
60986,"FED_117"
60989,"FED_121"
61015,"FED_111"
61036,"FED_111"
61050,"FED_601"
61056,"FED_403"
61059,"FED_111"
61069,"FED_410"
61088,"FED_111"
61102,"FED_111"
61113,"FED_123"
61129,"FED_103"
61139,"FED_107"
61140,"FED_111"
61141,"FED_114"
61167,"FED_242"
61172,"FED_109"
61194,"FED_129"
61195,"FED_115"
61232,"FED_108"
61250,"FED_403"
61260,"FED_132"
61278,"FED_117"
61281,"FED_242"
61311,"FED_403"
61319,"FED_105"
61332,"FED_111"
61345,"FED_218"
61351,"FED_111"
61354,"FED_111"
61362,"FED_221"
61376,"FED_403"
61441,"FED_125"
61470,"FED_503"
61471,"FED_111"
61483,"FED_132"
61499,"FED_111"
61501,"FED_604"
61505,"FED_222"
61510,"FED_403"
61530,"FED_111"
61536,"FED_111"
61552,"FED_249"
61578,"FED_111"
61590,"FED_403"
61615,"FED_403"
61622,"FED_111"
61633,"FED_111"
61702,"FED_202"
61703,"FED_111"
61716,"FED_111"
61726,"FED_123"
61730,"FED_134"
61745,"FED_123"
61753,"FED_111"
61778,"FED_111"
61798,"FED_111"
61801,"FED_111"
61803,"FED_123"
61814,"FED_111"
61828,"FED_123"
61843,"FED_135"
61858,"FED_249"
61871,"FED_111"
61892,"FED_109"
61894,"FED_213"
61924,"FED_212"
61925,"FED_105"
61936,"FED_109"
61945,"FED_115"
61964,"FED_111"
61965,"FED_221"
61988,"FED_125"
62005,"FED_111"
62038,"FED_103"
62042,"FED_119"
62061,"FED_132"
62071,"FED_604"
62075,"FED_115"
62105,"FED_105"
62109,"FED_111"
62119,"FED_402"
62122,"FED_121"
62148,"FED_233"
62159,"FED_105"
62173,"FED_129"
62188,"FED_123"
62196,"FED_125"
62231,"FED_403"
62234,"FED_123"
62237,"FED_403"
62238,"FED_123"
62240,"FED_103"
62250,"FED_249"
62296,"FED_131"
62309,"FED_111"
62318,"FED_125"
62322,"FED_111"
62362,"FED_117"
62387,"FED_109"
62400,"FED_410"
62401,"FED_123"
62413,"FED_410"
62415,"FED_103"
62428,"FED_403"
62431,"FED_415"
62449,"FED_132"
62453,"FED_604"
62456,"FED_123"
62457,"FED_115"
62474,"FED_204"
62487,"FED_601"
62500,"FED_109"
62514,"FED_249"
62517,"FED_111"
62556,"FED_132"
62566,"FED_101"
62593,"FED_501"
62673,"FED_403"
62700,"FED_111"
62722,"FED_105"
62748,"FED_111"
62749,"FED_604"
62751,"FED_604"
62758,"FED_111"
62802,"FED_101"
62803,"FED_503"
62828,"FED_132"
62832,"FED_410"
